Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
300.0000       9.2596         23.0000        4.0389         469.6284       170.3322       116.0837       270.0976       270.0976       270.0976       129.5094       127.5246       128.5170       334.9872       330.5513       332.7716       0.2947         0.4758         11.3673        0.0077         0.0778         10.4547        8.1777         282.3011       
300.0000       9.2262         24.0000        4.0535         474.9150       173.6983       116.5965       274.1038       274.1038       274.1038       130.2012       128.1747       129.1880       337.2111       332.6705       334.9432       0.2963         0.4713         11.2516        0.0078         0.0791         10.4936        8.2232         282.9264       
300.0000       9.1862         25.0000        4.0712         480.1298       177.0716       117.0942       278.0910       278.0910       278.0910       130.8681       128.8023       129.8352       339.3693       334.7285       337.0514       0.2980         0.4669         11.1363        0.0080         0.0802         10.5275        8.2648         283.4881       
400.0000       10.3215        0.0000         3.6234         323.8806       93.8311        99.1155        170.5143       170.5143       170.5143       105.4792       104.9202       105.1997       262.3430       261.1893       261.7664       0.2441         0.6170         14.3183        0.0027         0.0266         9.2613         6.8600         258.4918       
400.0000       10.2671        1.0000         3.6426         330.9041       97.0235        100.0066       174.9837       174.9837       174.9837       106.7801       106.1554       106.4677       266.1938       264.8984       265.5464       0.2471         0.6084         14.1589        0.0029         0.0294         9.3279         6.9310         259.9045       
400.0000       10.2142        2.0000         3.6614         337.8529       100.2231       100.8815       179.4330       179.4330       179.4330       108.0548       107.3635       107.7091       269.9720       268.5318       269.2523       0.2499         0.6003         14.0046        0.0032         0.0322         9.3930         7.0004         261.2769       
400.0000       10.1586        3.0000         3.6815         344.7260       103.4298       101.7401       183.8618       183.8618       183.8618       109.3033       108.5445       108.9239       273.6774       272.0900       272.8841       0.2526         0.5924         13.8549        0.0035         0.0350         9.4547         7.0670         262.5911       
400.0000       10.1022        4.0000         3.7020         351.5243       106.6436       102.5826       188.2705       188.2705       188.2705       110.5257       109.6991       110.1124       277.3112       275.5746       276.4434       0.2553         0.5849         13.7093        0.0038         0.0377         9.5139         7.1313         263.8573       
400.0000       10.0551        5.0000         3.7194         358.2509       109.8655       103.4097       192.6606       192.6606       192.6606       111.7229       110.8283       111.2756       280.8759       278.9888       279.9330       0.2578         0.5776         13.5674        0.0040         0.0404         9.5755         7.1972         265.1208       
400.0000       10.0029        6.0000         3.7388         364.9020       113.0942       104.2206       197.0302       197.0302       197.0302       112.8939       111.9314       112.4127       284.3693       282.3308       283.3508       0.2603         0.5705         13.4289        0.0043         0.0430         9.6326         7.2594         266.3192       
400.0000       9.9500         7.0000         3.7587         371.4791       116.3303       105.0157       201.3799       201.3799       201.3799       114.0392       113.0089       113.5241       287.7929       285.6027       286.6986       0.2627         0.5637         13.2934        0.0045         0.0456         9.6876         7.3197         267.4732       
400.0000       9.8998         8.0000         3.7777         377.9832       119.5739       105.7951       205.7103       205.7103       205.7103       115.1589       114.0615       114.6102       291.1476       288.8057       289.9775       0.2651         0.5571         13.1606        0.0048         0.0481         9.7419         7.3793         268.5983       
400.0000       9.8534         9.0000         3.7955         384.4149       122.8251       106.5590       210.0217       210.0217       210.0217       116.2534       115.0893       115.6713       294.4340       291.9411       293.1885       0.2673         0.5508         13.0303        0.0050         0.0506         9.7964         7.4387         269.7014       
400.0000       9.8053         10.0000        3.8141         390.7728       126.0836       107.3071       214.3134       214.3134       214.3134       117.3221       116.0923       116.7072       297.6516       295.0086       296.3312       0.2695         0.5446         12.9023        0.0053         0.0530         9.8482         7.4959         270.7577       
400.0000       9.7578         11.0000        3.8327         397.0579       129.3496       108.0397       218.5857       218.5857       218.5857       118.3655       117.0708       117.7181       300.8012       298.0094       299.4065       0.2717         0.5385         12.7762        0.0055         0.0553         9.8987         7.5519         271.7788       
400.0000       9.7141         12.0000        3.8499         403.2710       132.6233       108.7569       222.8392       222.8392       222.8392       119.3837       118.0252       118.7045       303.8836       300.9446       302.4154       0.2738         0.5327         12.6520        0.0057         0.0575         9.9495         7.6080         272.7811       
400.0000       9.6666         13.0000        3.8689         409.4103       135.9041       109.4584       227.0728       227.0728       227.0728       120.3763       118.9554       119.6658       306.8978       303.8137       305.3571       0.2759         0.5270         12.5294        0.0059         0.0597         9.9967         7.6611         273.7284       
400.0000       9.6179         14.0000        3.8884         415.4769       139.1922       110.1443       231.2871       231.2871       231.2871       121.3435       119.8615       120.6025       309.8445       306.6177       308.2326       0.2779         0.5214         12.4083        0.0061         0.0618         10.0417        7.7124         274.6341       
400.0000       9.5716         15.0000        3.9073         421.4716       142.4880       110.8150       235.4825       235.4825       235.4825       122.2857       120.7440       121.5149       312.7246       309.3576       311.0427       0.2799         0.5160         12.2884        0.0063         0.0638         10.0863        7.7632         275.5155       
400.0000       9.5313         16.0000        3.9238         427.3954       145.7917       111.4705       239.6596       239.6596       239.6596       123.2030       121.6033       122.4031       315.5388       312.0344       313.7883       0.2818         0.5107         12.1698        0.0065         0.0658         10.1327        7.8153         276.3918       
400.0000       9.4874         17.0000        3.9419         433.2462       149.1027       112.1105       243.8172       243.8172       243.8172       124.0950       122.4389       123.2669       318.2859       314.6473       316.4684       0.2837         0.5056         12.0522        0.0067         0.0676         10.1758        7.8646         277.2167       
400.0000       9.4620         18.0000        3.9525         439.0291       152.4227       112.7359       247.9581       247.9581       247.9581       124.9628       123.2520       124.1074       320.9692       317.1995       319.0862       0.2855         0.5005         11.9356        0.0069         0.0694         10.2274        7.9205         278.0999       
400.0000       9.4224         19.0000        3.9691         444.7368       155.7489       113.3455       252.0782       252.0782       252.0782       125.8049       124.0413       124.9231       323.5842       319.6872       321.6376       0.2873         0.4956         11.8198        0.0071         0.0711         10.2701        7.9693         278.8803       
