The SAM model uses the reference state from Elasticity_cold+NVT_s4.dat at T = 0.000000       K
Reference data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BH(GPa)        GH(GPa)        EH(GPa)        Debye(K)       
0.0000         20.0763        0.0000         2.3229         154.2055       63.7658        73.8112        93.9124        60.6432        149.7059       196.1389       
0.0000         19.8690        1.0000         2.3472         158.1777       68.0722        74.1020        98.1074        60.6955        150.9561       196.0922       
0.0000         19.6735        2.0000         2.3705         161.9850       72.3782        74.2720        102.2471       60.6431        151.8988       195.8869       
0.0000         19.4876        3.0000         2.3931         165.5867       76.6388        74.2422        106.2881       60.4489        152.4464       195.4614       
0.0000         19.3095        4.0000         2.4152         168.9275       80.8775        74.1483        110.2275       60.1571        152.6936       194.8820       
0.0000         19.1436        5.0000         2.4361         172.0229       84.8894        73.9317        113.9339       59.7998        152.6861       194.2005       
0.0000         18.9837        6.0000         2.4566         175.1130       89.0087        73.5309        117.7101       59.3215        152.3686       193.3332       
0.0000         18.8151        7.0000         2.4787         178.4017       93.4989        72.9243        121.7998       58.6958        151.7164       192.2197       
0.0000         18.6627        8.0000         2.4989         181.3607       97.7454        72.2433        125.6172       58.0098        150.8143       191.0149       
0.0000         18.5245        9.0000         2.5175         184.0339       101.7014       71.4563        129.1456       57.2740        149.6931       189.7314       
0.0000         18.3836        10.0000        2.5368         186.8092       105.8676       70.4336        132.8481       56.3947        148.2119       188.2052       
The SAM model parameters are as follows:
V: b0 is 0.00005393 (ang$^3/atom)     b1 is -0.02638052 (ang^3/atom/GPa)     RMSE is 0.000122665 (ang^3/atom)
C11: b0 is 0.212443 (GPa)     b1 is 3.452069     RMSE is 0.236291 (GPa)
C12: b0 is 0.231638 (GPa)     b1 is 1.139092     RMSE is 0.240538 (GPa)
C44: b0 is -0.052106 (GPa)     b1 is 1.887625     RMSE is 0.186345 (GPa)
B: b0 is 0.224131 (GPa)     b1 is 1.903417     RMSE is 0.157907 (GPa)
G: b0 is -0.030321 (GPa)     b1 is 1.561581     RMSE is 0.169628 (GPa)
E: b0 is -0.025354 (GPa)     b1 is 3.741588     RMSE is 0.372088 (GPa)
The modeled elastic constants and moduli are as follows:
T(K)           P(GPa)         V(ang^3/atom)  C11(GPa)       C12(GPa)       C44(GPa)       B(GPa)         G(GPa)         E(GPa)         
850.0000       8.0000         18.8112        151.8741       80.6188        63.8249        104.4595       50.4601        130.5592       
850.0000       9.0000         18.6738        153.1064       83.1138        63.2767        106.5406       49.8438        129.4359       
850.0000       10.0000        18.5339        154.3747       85.7696        62.4853        108.7412       49.0757        127.9244       
860.0000       0.0000         20.2249        134.7604       57.3494        63.1784        83.1907        51.8470        128.6300       
860.0000       1.0000         20.0173        137.5306       60.3490        63.7601        86.1201        52.0679        130.0176       
860.0000       2.0000         19.8217        140.1161       63.3397        64.2122        88.9819        52.1767        131.0795       
860.0000       3.0000         19.6358        142.4651       66.2692        64.4533        91.7244        52.1339        131.7214       
860.0000       4.0000         19.4579        144.5263       69.1606        64.6234        94.3455        51.9874        132.0456       
860.0000       5.0000         19.2923        146.3193       71.8091        64.6673        96.7154        51.7716        132.1040       
860.0000       6.0000         19.1328        148.0691       74.5395        64.5196        99.1256        51.4279        131.8315       
860.0000       7.0000         18.9648        149.9650       77.6053        64.1565        101.8083       50.9272        131.1965       
860.0000       8.0000         18.8131        151.4985       80.4006        63.7177        104.1900       50.3640        130.3012       
860.0000       9.0000         18.6757        152.7127       82.8771        63.1725        106.2529       49.7492        129.1780       
860.0000       10.0000        18.5358        153.9620       85.5139        62.3841        108.4345       48.9826        127.6663       
870.0000       0.0000         20.2268        134.5153       57.2686        63.0444        83.0555        51.7362        128.3643       
870.0000       1.0000         20.0192        137.2704       60.2517        63.6297        85.9690        51.9591        129.7537       
870.0000       2.0000         19.8236        139.8405       63.2257        64.0854        88.8148        52.0700        130.8172       
870.0000       3.0000         19.6377        142.1737       66.1386        64.3300        91.5408        52.0291        131.4602       
870.0000       4.0000         19.4598        144.2189       69.0130        64.5034        94.1454        51.8844        131.7855       
870.0000       5.0000         19.2941        145.9956       71.6443        64.5506        96.4985        51.6705        131.8448       
870.0000       6.0000         19.1347        147.7286       74.3573        64.4062        98.8916        51.3285        131.5729       
870.0000       7.0000         18.9667        149.6072       77.4053        64.0461        101.5567       50.8294        130.9383       
870.0000       8.0000         18.8150        151.1229       80.1824        63.6104        103.9205       50.2678        130.0432       
870.0000       9.0000         18.6776        152.3189       82.6405        63.0684        105.9651       49.6546        128.9201       
870.0000       10.0000        18.5377        153.5493       85.2582        62.2830        108.1278       48.8894        127.4082       
880.0000       0.0000         20.2286        134.2702       57.1877        62.9104        82.9204        51.6253        128.0987       
880.0000       1.0000         20.0211        137.0101       60.1544        63.4994        85.8179        51.8504        129.4898       
880.0000       2.0000         19.8254        139.5649       63.1118        63.9587        88.6476        51.9633        130.5548       
880.0000       3.0000         19.6396        141.8823       66.0079        64.2066        91.3573        51.9244        131.1991       
880.0000       4.0000         19.4617        143.9115       68.8654        64.3834        93.9453        51.7815        131.5253       
880.0000       5.0000         19.2960        145.6719       71.4796        64.4339        96.2816        51.5694        131.5855       
880.0000       6.0000         19.1365        147.3881       74.1752        64.2927        98.6576        51.2291        131.3143       
880.0000       7.0000         18.9686        149.2493       77.2053        63.9358        101.3051       50.7316        130.6800       
880.0000       8.0000         18.8169        150.7472       79.9643        63.5032        103.6509       50.1716        129.7852       
880.0000       9.0000         18.6795        151.9251       82.4038        62.9643        105.6773       49.5600        128.6621       
880.0000       10.0000        18.5396        153.1366       85.0024        62.1819        107.8211       48.7963        127.1500       
890.0000       0.0000         20.2305        134.0251       57.1068        62.7764        82.7852        51.5144        127.8330       
890.0000       1.0000         20.0229        136.7499       60.0570        63.3690        85.6668        51.7416        129.2258       
890.0000       2.0000         19.8273        139.2892       62.9979        63.8319        88.4804        51.8566        130.2924       
890.0000       3.0000         19.6414        141.5910       65.8772        64.0832        91.1738        51.8196        130.9379       
890.0000       4.0000         19.4635        143.6041       68.7178        64.2634        93.7452        51.6786        131.2652       
890.0000       5.0000         19.2979        145.3481       71.3148        64.3172        96.0648        51.4683        131.3263       
890.0000       6.0000         19.1384        147.0476       73.9930        64.1792        98.4236        51.1297        131.0558       
890.0000       7.0000         18.9705        148.8914       77.0053        63.8255        101.0535       50.6339        130.4218       
890.0000       8.0000         18.8188        150.3716       79.7461        63.3959        103.3814       50.0754        129.5271       
890.0000       9.0000         18.6814        151.5314       82.1671        62.8601        105.3894       49.4654        128.4042       
890.0000       10.0000        18.5415        152.7239       84.7467        62.0807        107.5143       48.7032        126.8919       
900.0000       0.0000         20.2324        133.7800       57.0259        62.6423        82.6501        51.4035        127.5673       
900.0000       1.0000         20.0248        136.4896       59.9596        63.2386        85.5157        51.6329        128.9619       
900.0000       2.0000         19.8292        139.0136       62.8840        63.7051        88.3132        51.7499        130.0299       
900.0000       3.0000         19.6433        141.2996       65.7466        63.9599        90.9903        51.7148        130.6767       
900.0000       4.0000         19.4654        143.2966       68.5702        64.1434        93.5451        51.5756        131.0050       
900.0000       5.0000         19.2998        145.0244       71.1501        64.2005        95.8479        51.3671        131.0670       
900.0000       6.0000         19.1403        146.7071       73.8108        64.0658        98.1896        51.0303        130.7972       
