Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
100.0000       19.3181        4.0000         2.4141         167.5127       80.1981        73.5960        109.3030       109.3030       109.3030       61.6205        57.7538        59.6871        155.6179       147.3151       151.4872       0.2690         0.5461         7.7771         0.0324         0.3348         8.8455         6.7288         194.1310       
100.0000       19.1522        5.0000         2.4350         170.5286       84.1289        73.3931        112.9288       112.9288       112.9288       61.3158        57.3577        59.3367        155.7573       147.1586       151.4793       0.2764         0.5254         7.2667         0.0334         0.3450         8.8807         6.8101         193.4568       
100.0000       18.9924        6.0000         2.4555         173.5353       88.1646        73.0052        116.6215       116.6215       116.6215       60.8773        56.8521        58.8647        155.5634       146.7155       151.1612       0.2840         0.5047         6.7498         0.0342         0.3540         8.9139         6.8916         192.5952       
100.0000       18.8239        7.0000         2.4775         176.7354       92.5676        72.4105        120.6236       120.6236       120.6236       60.2799        56.2085        58.2442        155.0172       145.9547       150.5079       0.2920         0.4829         6.1997         0.0350         0.3622         8.9461         6.9776         191.4852       
100.0000       18.6716        8.0000         2.4977         179.6026       96.7242        71.7414        124.3503       124.3503       124.3503       59.6205        55.5060        57.5632        154.2150       144.9508       149.6050       0.2995         0.4629         5.6966         0.0357         0.3706         8.9730         7.0559         190.2831       
100.0000       18.5334        9.0000         2.5163         182.1805       100.5875       70.9661        127.7852       127.7852       127.7852       58.8983        54.7660        56.8321        153.1630       143.7605       148.4838       0.3063         0.4447         5.2368         0.0364         0.3773         8.9942         7.1262         189.0018       
100.0000       18.3927        10.0000        2.5356         184.8538       104.6559       69.9544        131.3886       131.3886       131.3886       58.0122        53.9015        55.9569        151.7086       142.2519       147.0018       0.3135         0.4259         4.7589         0.0367         0.3813         9.0135         7.1985         187.4757       
110.0000       20.0865        0.0000         2.3218         152.8717       63.3257        73.0819        93.1744        93.1744        93.1744        61.7583        58.3297        60.0440        151.7476       144.7775       148.2801       0.2348         0.6444         10.1271        0.0286         0.2939         8.6379         6.3349         195.1939       
110.0000       19.8792        1.0000         2.3460         156.7612       67.5424        73.3925        97.2820        97.2820        97.2820        61.8793        58.3365        60.1079        153.1631       145.8548       149.5273       0.2438         0.6179         9.5042         0.0295         0.3037         8.6965         6.4395         195.1634       
110.0000       19.6837        2.0000         2.3693         160.4836       71.7577        73.5814        101.3330       101.3330       101.3330       61.8940        58.2385        60.0663        154.2723       146.6258       150.4682       0.2525         0.5928         8.9069         0.0304         0.3138         8.7506         6.5398         194.9725       
