Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
800.0000       8.5338         2.0000         1.9380         169.7733       21.7869        46.6616        71.1157        71.1157        71.1157        57.5942        54.7512        56.1727        136.0541       130.7096       133.3959       0.1874         0.7899         13.0194        0.0253         0.2596         8.6800         6.0577         273.4614       
800.0000       8.4302         3.0000         1.9618         175.0730       24.2483        49.1081        74.5232        74.5232        74.5232        59.6298        57.0707        58.3502        141.2228       136.3946       138.8197       0.1895         0.7830         13.2127        0.0219         0.2242         8.8116         6.1634         278.2084       
800.0000       8.3307         4.0000         1.9852         180.3578       26.8123        51.4724        77.9941        77.9941        77.9941        61.5926        59.2877        60.4401        146.2733       141.9062       144.0983       0.1921         0.7749         13.3510        0.0191         0.1944         8.9376         6.2679         282.6625       
800.0000       8.2350         5.0000         2.0083         185.6278       29.4728        53.7565        81.5245        81.5245        81.5245        63.4849        61.4079        62.4464        151.2057       147.2515       149.2353       0.1949         0.7660         13.4414        0.0166         0.1691         9.0583         6.3713         286.8488       
800.0000       8.1429         6.0000         2.0310         190.8825       32.2236        55.9621        85.1099        85.1099        85.1099        65.3090        63.4364        64.3727        156.0198       152.4366       154.2334       0.1980         0.7563         13.4902        0.0145         0.1476         9.1741         6.4734         290.7890       
800.0000       8.0542         7.0000         2.0534         196.1211       35.0584        58.0908        88.7460        88.7460        88.7460        67.0670        65.3780        66.2225        160.7158       157.4662       159.0951       0.2012         0.7462         13.5029        0.0128         0.1292         9.2854         6.5741         294.5021       
800.0000       7.9688         8.0000         2.0754         201.3426       37.9708        60.1444        92.4281        92.4281        92.4281        68.7610        67.2368        67.9989        165.2935       162.3446       163.8223       0.2046         0.7357         13.4847        0.0112         0.1133         9.3926         6.6735         298.0047       
800.0000       7.8865         9.0000         2.0971         206.5455       40.9546        62.1245        96.1516        96.1516        96.1516        70.3929        69.0169        69.7049        169.7531       167.0755       168.4169       0.2081         0.7249         13.4399        0.0099         0.0997         9.4958         6.7713         301.3118       
800.0000       7.8071         10.0000        2.1184         211.7281       44.0034        64.0328        99.9116        99.9116        99.9116        71.9646        70.7218        71.3432        174.0947       171.6621       172.8804       0.2116         0.7141         13.3724        0.0087         0.0879         9.5952         6.8676         304.4365       
800.0000       7.7306         11.0000        2.1394         216.8885       47.1108        65.8709        103.7034       103.7034       103.7034       73.4781        72.3549        72.9165        178.3188       176.1073       177.2147       0.2152         0.7031         13.2859        0.0077         0.0776         9.6912         6.9623         307.3906       
800.0000       7.6566         12.0000        2.1600         222.0246       50.2705        67.6403        107.5218       107.5218       107.5218       74.9350        73.9193        74.4271        182.4258       180.4140       181.4212       0.2188         0.6922         13.1833        0.0068         0.0687         9.7837         7.0554         310.1848       
